Country,City,AccentCity,Region,Population,Latitude,Longitude
hu,foldvaridulok,Foldvaridulok,03,,46.75,21
hu,foldvari,Földvári,17,,46.268839,16.915491
hu,foldvaritanya,Földváritanya,17,,46.733333,17.983333
hu,foldvarpuszta,Földvárpuszta,09,,47.630531,16.991231
hu,foldvarpuszta,Földvárpuszta,22,,47.293606,17.011917
hu,foldvartanya,Földvártanya,18,,47.766667,21.9
hu,foldvary-major,Földváry-major,01,,47,19.366667
hu,foldypuszta,Földypuszta,02,,45.8,18.3
hu,folerdomajor,Folerdomajor,09,,47.516667,17.166667
hu,folyaser,Folyásér,03,,47.033333,20.966667
hu,folyas,Folyás,10,,47.8,21.133333
hu,folyofulapa,Folyofulapa,04,,48.283333,20.583333
hu,folytandulo,Folytandulo,03,,46.85,20.783333
hu,fono,Fonó,17,,46.400111,17.952881
hu,fontanyipuszta,Fontányipuszta,02,,45.766667,18.3
hu,fontanyi-tanya,Fontányi-tanya,02,,45.766667,18.3
hu,fonyed,Fonyed,17,,46.630693,17.25718
hu,fony,Fony,04,,48.4,21.3
hu,fonyod,Fonyód,17,5199,46.755525,17.579452
hu,fonytordulo,Fonytordulo,01,,47.033333,19.466667
hu,forgachpuszta,Forgáchpuszta,09,,47.733333,17.883333
hu,forgach-tanya,Forgách-tanya,09,,47.733333,17.883333
hu,forgachtanya,Forgáchtanya,18,,47.95,21.8
hu,forgacspuszta,Forgácspuszta,09,,47.733333,17.883333
hu,forgacsreszi tanyak,Forgácsrészi Tanyák,03,,46.566667,20.683333
hu,forgacstanya,Forgácstanya,18,,47.95,21.8
hu,forgonytanya,Forgonytanya,18,,48.05,21.883333
hu,forhenchegy,Förhénchegy,24,,46.516667,16.966667
hu,forintoshaza,Forintosháza,24,,46.849618,16.993217
hu,forintoshazapuszta,Forintosházapuszta,24,,46.849618,16.993217
hu,fornad,Fornád,21,,46.682335,18.274479
hu,fornadpuszta,Fornádpuszta,21,,46.682335,18.274479
hu,fornapuszta,Fornapuszta,08,,47.351927,18.46731
hu,forrasdunapart,Forrásdunapart,16,,47.333333,19.066667
hu,forras,Forrás,03,,46.533333,20.8
hu,forras,Forrás,21,,46.6,18.8
hu,forras,Forrás,24,,46.783333,16.766667
hu,forrashegytanya,Forráshegytanya,16,,47.35,19.45
hu,forraskert,Forráskert,10,,47.35,21.566667
hu,forraskutdulo,Forraskutdulo,06,,46.366667,19.933333
hu,forraskut,Forráskút,06,2287,46.36528,19.90973
hu,forrasoldal,Forrásoldal,18,,47.866667,21.85
hu,forraspuszta,Forráspuszta,14,,48.15,19.966667
hu,forrasszollo,Forrasszollo,16,,47.35,19.45
hu,forrasszolo,Forrasszolo,16,,47.35,19.45
hu,forrastag,Forrástag,18,,47.8,21.683333
hu,forrastanya,Forrástanya,10,,47.45,21.633333
hu,forrastanya,Forrástanya,16,,47.35,19.45
hu,forrastanya,Forrástanya,18,,47.883333,21.933333
hu,forrasvolgy,Forrásvölgy,04,,48.3,20.433333
hu,forraytanya,Forraytanya,04,,47.833333,20.816667
hu,forro,Forró,04,,48.316667,21.083333
hu,forro,Forró,16,2473,47.455044,19.660005
hu,forrokut,Forrókút,04,,48.316667,21.583333
hu,forropuszta,Forrópuszta,16,,47.455044,19.660005
hu,forsterpuszta,Forsterpuszta,08,,46.883333,18.9
hu,fortyogo vizmu,Fortyogo Vizmu,02,,46.05,18.1
hu,fot,Fót,16,16770,47.617703,19.188701
hu,fotimajor,Fótimajor,03,,46.666667,20.666667
hu,fovenyes,Fövényes,18,,47.85,21.716667
hu,fovenyes tanya,Fövényes Tanya,18,,47.85,21.716667
hu,fovenyfurdo,Fovenyfurdo,23,,46.986866,17.979692
hu,fovenyi csarda,Fövenyi Csárda,08,,47.083333,18.416667
hu,fovenyitanya,Fövenyitanya,08,,47.135903,18.43087
hu,fovenypuszta,Fövenypuszta,08,,47.106282,18.431762
hu,franciapuszta,Franciapuszta,14,,48.083333,19.533333
hu,franciavagas,Franciavágás,23,,47.347858,17.662243
hu,franciska,Franciska,16,,47.3,18.9
hu,franciskamajor,Franciskamajor,09,,47.555024,16.723792
hu,franciskapuszta,Franciskapuszta,16,,47.3,18.9
hu,francsikapuszta,Francsikapuszta,03,,46.95,21.55
hu,frankhegy,Frankhegy,16,,47.483333,18.966667
hu,frankodulo,Frankodulo,03,,46.866667,20.55
hu,frankpuszta,Frankpuszta,09,,47.85,17.166667
hu,franktanya,Franktanya,16,,47.466667,18.966667
hu,fredtanya,Frédtanya,18,,48.116667,22.033333
hu,fridmantanya,Fridmantanya,04,,47.866667,20.883333
hu,friedlandertanya,Friedländertanya,18,,47.866667,22.25
hu,friedmanntanya,Friedmanntanya,18,,48.05,22.233333
hu,friedrichtanya,Friedrichtanya,08,,47.233333,18.683333
hu,friedtanya,Friedtanya,18,,48.002715,22.339256
hu,frigyes akna,Frigyes Akna,14,,48.066667,19.8
hu,frigyesmajor,Frigyesmajor,01,,47.098556,19.320111
hu,frigyesmajor,Frigyesmajor,03,,46.566667,21.066667
hu,frigyesmajor,Frigyesmajor,12,,47.366667,18.033333
hu,frigyesytanya,Frigyesytanya,17,,46.75,17.75
hu,frimanhaz,Frimanház,24,,46.683333,16.55
hu,frischlerpuszta,Frischlerpuszta,02,,45.966667,18.516667
hu,fruhweissteto,Fruhweissteto,15,,46.033333,18.25
hu,fruhweisz-teto,Fruhweisz-teto,15,,46.033333,18.25
hu,fuchstanya,Fuchstanya,04,,48.383333,21.683333
hu,fuchstanya,Fuchstanya,18,,48.05,22.316667
hu,fuder,Fudér,03,,47.083333,21.033333
hu,fudertanya,Fudértanya,03,,47.083333,21.033333
hu,fudipuszta,Fudipuszta,09,,47.610414,17.440001
hu,fuditelep,Fuditelep,09,,47.583333,17.433333
hu,fuenfkirchen,Fuenfkirchen,15,,46.075363,18.232845
hu,fugeditanya,Fügeditanya,04,,48.35,21.933333
hu,fuggotanya,Fuggotanya,18,,47.95,21.416667
hu,fugod,Fügöd,04,,48.333333,21.133333
hu,fulecspuszta,Fülecspuszta,17,,46.176005,17.397441
hu,fuledulo,Fuledulo,16,,47.166667,19.8
hu,fule,Füle,08,,47.053319,18.248394
hu,fulekitanya,Fülekitanya,09,,47.733333,17.833333
hu,fuleki volgy,Füleki Völgy,14,,48.066667,19.8
hu,fulekytanya,Fülekytanya,09,,47.733333,17.833333
hu,fulemajor,Fülemajor,16,,47.193813,19.563907
hu,fulesd,Fülesd,18,,48.025067,22.675219
hu,fule-tanya,Füle-tanya,16,,47.193813,19.563907
hu,fulevolgy-puszta,Fülevölgy-puszta,14,,48.084189,19.634189
hu,fulevolgytanya,Fülevölgytanya,14,,48.084189,19.634189
hu,fulokercs,Fulókércs,04,,48.433333,21.116667
hu,fulop,Fülöp,10,,47.618776,22.083498
hu,fulophaza,Fülöpháza,01,,46.883333,19.416667
hu,fulopiszollohegy,Fulopiszollohegy,23,,46.833333,17.616667
hu,fulopi szolo,Fulopi Szolo,23,,46.833333,17.616667
hu,fulopjakabszallas,Fülopjakabszállás,01,,46.741657,19.722696
hu,fulopmajor,Fülöpmajor,08,,47.273375,18.459065
hu,fulopmajor,Fülöpmajor,16,,47.152094,19.457149
hu,fulopmajor,Fülöpmajor,24,,46.483333,16.916667
hu,fulopmalom,Fülöpmalom,23,,47.233333,17.25
hu,fulop-puszta,Fülöp-puszta,10,,47.633333,22.066667
hu,fulopszallas,Fülöpszállás,01,2503,46.820752,19.237483
hu,fuloptag,Fülöptag,18,,48.083333,22.233333
hu,fuloptanya,Fülöptanya,04,,47.9,20.6
hu,fuloptanya,Fülöptanya,10,,47.316667,21.316667
hu,fulop-tanya,Fülöp-tanya,18,,48.083333,22.233333
hu,fulposdaroc,Fülpösdaróc,18,,47.936105,22.479898
hu,fulpos,Fülpös,18,,47.918619,22.508095
hu,fundusalja,Fundusalja,14,,47.85,19.4
hu,funfkirchen,Fünfkirchen,15,,46.075363,18.232845
hu,fuperegpuszta,Fuperegpuszta,03,,46.316667,20.816667
hu,furdosdulo,Furdosdulo,04,,48.233333,21.233333
hu,furdos,Furdos,04,,48.35,21.55
hu,furdosmajor,Furdosmajor,22,,47.316667,17.166667
hu,furdotanya,Furdotanya,04,,48.216667,21.55
hu,furdotanya,Furdotanya,08,,46.95,18.483333
hu,furdotelep,Furdotelep,04,,48.233333,21.35
hu,furdotelep,Furdotelep,20,,47.516667,20.833333
hu,furdotelep,Furdotelep,23,,46.986866,17.979692
hu,furdo-ut,Furdo-ut,23,,46.966667,17.866667
hu,fureditanya,Füreditanya,08,,47.133333,18.766667
hu,furer,Fürér,03,,47.016667,21.183333
hu,fureszmalom,Fureszmalom,13,,48.1,20.583333
hu,furesztanya,Furesztanya,02,,46,18.566667
hu,furesztelep,Furesztelep,08,,47.316667,18.183333
hu,furesztelep,Furesztelep,22,,46.933333,16.5
hu,furesztelep,Furesztelep,23,,47.35,17.766667
hu,furged,Fürged,21,,46.723583,18.311263
hu,furjanpuszta,Furjánpuszta,24,,46.65,16.716667
hu,furjes,Fürjes,03,,46.65,21
hu,furjestanya,Fürjestanya,04,,48.216667,20.8
hu,furjhalomjaras,Fürjhalomjárás,10,,47.833333,21.383333
hu,furko,Furkó,21,,46.152189,18.750286
hu,furkopuszta,Furkópuszta,21,,46.152189,18.750286
hu,furkotelep,Furkótelep,21,,46.141905,18.727029
hu,furohatiszollok,Furohatiszollok,03,,46.866667,20.55
hu,furohati szolok,Furohati Szolok,03,,46.866667,20.55
hu,furta,Furta,10,,47.133333,21.466667
hu,furtelek,Fürtelek,17,,46.35,17.883333
hu,furtoshegy,Fürtöshegy,17,,46.298688,17.690186
hu,furtoslyuba,Fürtöslyuba,04,,48.483333,21.066667
hu,furugyi szollok,Furugyi Szollok,03,,46.833333,20.516667
hu,furugyi szolo,Furugyi Szolo,03,,46.833333,20.516667
hu,furugyiszolok,Furugyiszolok,03,,46.833333,20.516667
hu,fustpuszta,Füstpuszta,10,,47.183333,21.383333
hu,futeleki felso-major,Futeleki Felso-major,22,,47.316667,16.516667
hu,futelekimajor,Futelekimajor,22,,47.303845,16.533169
hu,futeleki puszta,Futeleki Puszta,22,,47.303845,16.533169
hu,futohomokdulo,Futohomokdulo,20,,47.566667,19.716667
hu,fuvello,Fuvello,16,,47.416667,19.75
hu,fuvelo,Fuvelo,16,,47.416667,19.75
hu,fuzer,Füzér,04,,48.55,21.466667
hu,fuzerkajata,Füzérkajata,04,,48.516667,21.5
hu,fuzerkomlos,Füzérkomlós,04,,48.516667,21.466667
hu,fuzerradvany,Füzérradvány,04,,48.483333,21.533333
hu,fuzesabony,Füzesabony,11,8182,47.75,20.416667
hu,fuzesbokor,Füzesbokor,18,,47.983333,21.666667
hu,fuzesdulo,Fuzesdulo,09,,47.483333,17.633333
hu,fuzesdulo,Fuzesdulo,15,,46.083333,18.2
hu,fuzesdulo,Fuzesdulo,16,,47.466667,18.816667
hu,fuzeserdo,Fuzeserdo,16,,47.683333,19.116667
hu,fuzeserdulo,Fuzeserdulo,16,,47.2,20.016667
hu,fuzeser,Füzesér,04,,48.083333,21.35
hu,fuzeser,Füzesér,16,,47.2,20.016667
hu,fuzes,Füzes,01,,46.351873,19.464135
hu,fuzes,Füzes,03,,46.866667,20.483333
hu,fuzes,Füzes,04,,48.2,21.666667
hu,fuzesgyarmat,Füzesgyarmat,03,6426,47.1,21.216667
hu,fuzeskert,Füzeskert,03,,46.866667,20.483333
hu,fuzespuszta,Füzespuszta,14,,48.150761,19.996574
hu,fuzestanya,Füzestanya,04,,48.2,21.666667
hu,fuzes-tanya,Füzes-tanya,14,,48.150761,19.996574
hu,fuzestanya,Füzestanya,18,,47.966667,22.766667
hu,fuzfakutidulo,Fuzfakutidulo,02,,46.266667,18.133333
hu,fuzfas,Fuzfas,10,,47.033333,21.3
hu,fuzfasgat,Fuzfasgat,10,,47.283333,21.8
hu,fuzfasmalom,Fuzfasmalom,04,,47.816667,20.7
hu,fuzfas-tanya,Fuzfas-tanya,18,,47.741437,21.923184
hu,fuzfegyardelep,Fuzfegyardelep,23,,47.083333,18.033333
hu,fuzfofurdo,Fuzfofurdo,23,,47.05,18.066667
hu,fuzfogyartelep,Fuzfogyartelep,23,,47.083333,18.033333
hu,fuzhalom,Fuzhalom,01,,46.837797,19.119436
hu,fuzihegy,Fuzihegy,12,,47.733333,18.333333
hu,fuzilap,Füzilap,23,,47.083333,17.683333
hu,fuzmatanya,Fuzmatanya,08,,47.395226,18.622661
hu,fuzszeg,Fuzszeg,03,,46.766667,21.25
hu,fuztopuszta,Fuztopuszta,23,,47.283333,17.25
hu,fuztu,Fuztu,22,,47.222885,16.842692
hu,fuzvolgy,Füzvölgy,24,,46.523151,16.940653
hu,fuzycsarda,Fuzycsarda,21,,46.5,18.583333
hu,gaal-major,Gaál-major,01,,46.833333,19.1
hu,gaal-major,Gaál-major,03,,46.433333,21.3
hu,gaaltanya,Gaáltanya,03,,46.433333,21.3
hu,gaaltanya,Gaáltanya,10,,47.033333,21.583333
hu,gaaltanya,Gaáltanya,18,,47.9501,22.7
hu,gaaltanyak,Gaáltanyák,10,,47.6,22.066667
hu,gabonas,Gabonás,03,,46.9,21.35
hu,gabonas,Gabonás,21,,46.733333,18.966667
hu,gabonastanya,Gabonástanya,08,,46.766667,18.633333
hu,gaborjan,Gáborján,10,,47.233333,21.666667
hu,gaborjanhaza,Gáborjánháza,24,,46.631764,16.420046
hu,gabormajor,Gábormajor,08,,47.31503,18.757513
hu,gabormajor,Gábormajor,21,,46.333333,18.783333
hu,gaborpuszta,Gáborpuszta,02,,45.916667,18
hu,gaborpuszta,Gáborpuszta,21,,46.333333,18.783333
hu,gabortanya,Gábortanya,21,,46.766667,18.15
hu,gabortelep,Gábortelep,03,,46.533333,20.916667
hu,gabriella,Gabriella,04,,48.05,21.083333
hu,gabriellatanya,Gabriellatanya,04,,48.05,21.083333
hu,gacsaly,Gacsály,18,,47.929428,22.757857
hu,gacsalyitanya,Gacsályitanya,18,,47.933333,22.55
hu,gacshat,Gácshát,03,,46.916667,21.066667
hu,gacsotanya,Gacsótanya,04,,47.833333,20.7
hu,gadacs,Gadács,17,,46.53971,18.005055
hu,gadany,Gadány,17,,46.515259,17.39155
hu,gadna,Gadna,04,,48.4,20.933333
hu,gadoros,Gádoros,03,4008,46.666667,20.6
hu,gadotanya,Gadótanya,04,,48.05,20.85
hu,gafimalom,Gáfimalom,02,,46.066667,18.116667
hu,gagyapati,Gagyapáti,04,,48.416667,21
hu,gagybator,Gagybátor,04,,48.433333,20.95
hu,gagyvendegi,Gagyvendégi,04,,48.433333,20.983333
hu,gaja,Gaja,08,,47.283333,18.25
hu,gajdoczitanya,Gajdóczitanya,01,,46.15,18.883333
hu,gajdos,Gajdos,06,,46.333333,20.466667
hu,gajdospuszta,Gajdospuszta,06,,46.333333,20.466667
hu,gaj,Gáj,17,,46.65,17.583333
hu,gajgonya,Gajgonya,06,,46.433333,20.033333
hu,gajlatanya,Gajlatanya,04,,47.866667,20.816667
hu,galabard,Galabárd,17,,46.468235,17.541665
hu,galabardpuszta,Galabárdpuszta,17,,46.468235,17.541665
hu,galafejmajor,Gálafejmajor,24,,46.803624,16.835522
hu,galafejpuszta,Gálafejpuszta,24,,46.803624,16.835522
hu,galagonyasdulo,Galagonyasdulo,13,,48.133333,20.783333
hu,galagonyas,Galagonyás,08,,47.505959,18.661918
hu,galagonyas,Galagonyás,13,,48.133333,20.783333
hu,galagonyas,Galagonyás,20,,47.45,20.466667
hu,galambduc,Galambdúc,20,,47.4,20.45
hu,galambductanya,Galambdúctanya,20,,47.4,20.45
hu,galambdulo,Galambdulo,03,,46.466667,20.966667
hu,galambok,Galambok,24,,46.521901,17.126327
hu,galambos,Galambos,01,,46.816667,19.766667
hu,galambos,Galambos,02,,45.955314,17.818519
hu,galambos,Galambos,08,,47.016667,18.883333
hu,galambos-puszta,Galambos-puszta,02,,45.955314,17.818519
hu,galambospuszta,Galambospuszta,08,,47.016667,18.883333
hu,galambospuszta,Galambospuszta,14,,47.916667,19.55
hu,galambospuszta,Galambospuszta,17,,46.5,17.716667
hu,galambossziget,Galambossziget,09,,47.938295,17.360924
hu,galambostanya,Galambostanya,04,,48.15,21.266667
hu,galambostanya,Galambostanya,11,,47.95,20.15
hu,galambostelep,Galambostelep,14,,47.916667,19.55
hu,galavicspuszta,Galavicspuszta,09,,47.483333,16.8
hu,galffypuszta,Gálffypuszta,16,,47.233333,19.15
hu,galfimalom,Gálfimalom,02,,46.066667,18.116667
hu,galgaguta,Galgaguta,14,,47.850952,19.387627
hu,galgagyork,Galgagyörk,16,,47.742565,19.37648
hu,galgaheviz,Galgahéviz,16,2641,47.616667,19.566667
hu,galgamacsa,Galgamácsa,16,2061,47.695622,19.387235
hu,galgoczitanya,Galgóczitanya,04,,48.2,21.666667
hu,galgoczy-major,Galgóczy-major,03,,46.766667,20.866667
hu,galhaza,Gálháza,01,,46.833333,19.1
hu,galhegy,Gálhegy,02,,46.08695,18.741921
hu,galibapuszta,Galibapuszta,14,,48.031036,19.268157
hu,gallaaljapuszta,Gallaaljapuszta,16,,47.869482,18.807921
hu,gallahegy,Gallahegy,16,,47.224774,19.087792
hu,gallapuszta,Gallapuszta,16,,47.869482,18.807921
hu,galmajor,Gálmajor,14,,47.95,19.75
hu,galohalmi dulo,Galohalmi Dulo,03,,46.85,20.783333
hu,galohalom,Galóhalom,03,,46.85,20.783333
hu,galosfa,Gálosfa,17,,46.256307,17.885679
hu,galovicspuszta,Galovicspuszta,09,,47.483333,16.8
hu,galtanya,Gáltanya,04,,47.833333,20.7
hu,galtanya,Gáltanya,06,,46.366667,20.733333
hu,galtanya,Gáltanya,10,,47.1,21.333333
hu,galtanya,Gáltanya,11,,47.75,20.416667
hu,galtanya,Gáltanya,16,,47.216667,19.55
hu,galtanya,Gáltanya,18,,47.85,22.566667
hu,gal-tanya,Gál-tanya,18,,47.9501,22.7
hu,galtanyak,Gáltanyák,16,,47.216667,19.55
hu,galvacs,Galvács,04,,48.416667,20.783333
hu,galvolgytanya,Gálvölgytanya,02,,46.183333,17.85
hu,galyateto,Galyateto,11,,47.912765,19.920864
hu,gamas,Gamás,17,,46.62138,17.762121
hu,gamastuskos,Gamástuskós,17,,46.650742,17.757015
hu,gamipuszta,Gámipuszta,17,,46.85,18.066667
hu,ganad-major,Ganád-major,16,,47.95,18.783333
hu,ganadpuszta,Ganádpuszta,16,,47.95,18.783333
hu,ganajospuszta,Ganajospuszta,17,,46.253141,17.406082
hu,ganesztanya,Ganesztanya,08,,46.95,18.483333
hu,ganihegy,Gánihegy,24,,46.633333,16.8
hu,ganna,Ganna,23,,47.232787,17.529951
hu,gant,Gánt,08,,47.390801,18.387793
hu,garab,Garáb,14,,47.977812,19.640768
hu,garabonc,Garabonc,24,,46.587137,17.122643
hu,garadna,Garadna,04,,48.416667,21.183333
hu,garadna,Garadna,13,,48.1,20.583333
hu,garadnapusza,Garadnapusza,04,,48.366667,20.733333
hu,garadnapuszta,Garadnapuszta,04,,48.366667,20.733333
hu,gara,Gara,01,2656,46.031944,19.042778
hu,garahalom,Garahalom,20,,47.35,20.533333
hu,garaitanya,Garaitanya,18,,47.8,21.683333
hu,garasmajor,Garasmajor,08,,46.983333,18.366667
hu,garastanya,Garastanya,04,,47.783333,21
hu,garastanya,Garastanya,08,,46.983333,18.366667
hu,garatka,Garatka,04,,48.316667,21.8
hu,garbolc,Garbolc,18,,47.944527,22.863486
hu,garbolci tanyak,Garbolci Tanyák,18,,47.95,22.866667
hu,gardamajor,Gardamajor,08,,46.966667,18.633333
hu,gardapuszta,Gardapuszta,08,,46.966667,18.666667
hu,gardian,Gardián,02,,46.083333,18.666667
hu,gardonhegy,Gárdonhegy,18,,48.233333,22.083333
hu,gardony,Gárdony,08,8105,47.209063,18.64491
hu,gardonyhegy,Gárdonyhegy,17,,46.65,17.683333
hu,gardonyi hegy,Gárdonyi Hegy,23,,46.866667,17.366667
hu,gardonyitanya,Gárdonyitanya,11,,47.866667,20.433333
hu,gardonypuszta,Gárdonypuszta,17,,46.622354,17.69287
hu,gardonytanya,Gárdonytanya,04,,48.15,20.35
hu,gardospuszta,Gardospuszta,17,,46.481023,17.24711
hu,gare,Garé,02,,45.917377,18.192778
hu,garnicstanya,Garnicstanya,18,,48.166667,21.833333
hu,gaspardulo,Gaspardulo,01,,46.6,19.483333
hu,gasparhegy,Gáspárhegy,24,,46.460479,17.075648
hu,gaspar sor,Gáspár Sor,01,,46.633333,19.5
hu,gaspartelep,Gáspártelep,23,,47.016667,18.216667
hu,gasstanya,Gasstanya,10,,47.683333,21.916667
hu,gasztony,Gasztony,22,,46.962455,16.450929
hu,gasztonyitelep,Gasztonyitelep,23,,47.366667,17.3
hu,gatalypuszta,Gatálypuszta,10,,47.266667,21.15
hu,gater,Gátér,01,,46.678986,19.961025
hu,gater,Gátér,16,,47.033333,19.783333
hu,gathalom,Gáthalom,10,,47.316667,21.583333
hu,gati tanyak,Gáti Tanyák,10,,47.783333,21.533333
hu,gatorhaz,Gatorhaz,04,,48.333333,21.65
hu,gatorlak,Gatorlak,04,,48.333333,21.65
hu,gattanya,Gáttanya,18,,47.866667,21.85
hu,gava,Gáva,18,,48.166667,21.6
hu,gavavencsello,Gavavencsello,18,,48.166667,21.6
hu,gazdakerdeje,Gazdákerdeje,16,,47.382218,19.338496
hu,gazdasagi iskola-tanya,Gazdasági Iskola-tanya,11,,47.6,20.283333
hu,gazlopuszta,Gázlópuszta,17,,46.398314,17.982722
hu,gebe,Gebe,18,,47.868075,22.254349
hu,geberjen,Géberjén,18,,47.93703,22.461237
hu,gebhardt major,Gebhardt Major,21,,46.485236,18.90753
hu,gebhardtpuszta,Gebhardtpuszta,21,,46.485236,18.90753
hu,gecilapos,Gécilapos,14,,48.083333,19.616667
hu,gecilapos-ujtelep,Gécilapos-Újtelep,14,,48.083333,19.616667
hu,gecse,Gecse,23,,47.446103,17.531628
hu,gecseg,Gecseg,08,,47.05,18.783333
hu,gecsegtanya,Gecsegtanya,08,,47.05,18.783333
hu,gecsei tanya,Gecsei Tanya,18,,48.043633,22.556912
hu,gecsetanya,Gecsetanya,04,,48.333333,20.6
hu,gecseytanya,Gecseytanya,08,,47.05,18.783333
hu,geczimalom,Géczimalom,02,,45.983333,18.316667
hu,gedeondulo,Gedeondulo,01,,46.781077,19.316515
hu,gedeontelep,Gedeontelep,01,,46.781077,19.316515
hu,gederlak,Géderlak,01,,46.606849,18.914448
hu,gedoczpuszta,Gedoczpuszta,14,,48.166667,19.833333
hu,gedoresz,Gedoresz,18,,47.7,22.133333
hu,gedovari puszta,Gedovari Puszta,08,,47,18.7
hu,gedovaritanya,Gedovaritanya,08,,47,18.7
hu,gegeny,Gégény,18,2093,48.15,21.95
hu,gegenytanya,Gégénytanya,18,,48.016667,21.833333
hu,geimermalom,Geimermalom,21,,46.316667,18.5
hu,geisbardtdulo,Geisbardtdulo,16,,47.466667,18.966667
hu,geistmajor,Geistmajor,03,,46.733333,20.633333
hu,geisztcsako,Geisztcsákó,03,,46.766667,20.8
hu,gelegenyespuszta,Gelegenyéspuszta,12,,47.4717,17.928836
hu,gelej,Gelej,04,,47.833333,20.783333
hu,gelencserkut,Gelencsérkút,23,,47.116667,17.733333
hu,gelenes,Gelénes,18,,48.2,22.451746
hu,gelindtanya,Gelindtanya,18,,48.133333,21.466667
hu,gellapuszta,Gellapuszta,23,,47.116667,17.733333
hu,gellenhaza,Gellénháza,24,,46.764616,16.785018
hu,gellerhati tanya,Gellérháti Tanya,20,,47.55,20.75
hu,gellerszik-tanya,Gellérszik-tanya,18,,48.016667,21.5
hu,gellert,Gellert,05,,47.483333,19.05
hu,gellert,Gellért,08,,47.283333,18.766667
hu,gellerthati tanya,Gellértháti Tanya,20,,47.55,20.75
hu,gellerthegy,Gellérthegy,05,,47.483333,19.05
hu,gellertpuszta,Gellértpuszta,08,,47.283333,18.766667
hu,gellerttanya,Gellérttanya,17,,46.533333,17.95
hu,gelmantag,Gelmantag,18,,48.016667,21.933333
hu,gelse,Gelse,24,,46.6,17
hu,gelsesziget,Gelsesziget,24,,46.566426,16.988737
hu,gelyevolgy,Gelyevölgy,23,,47.116667,18.133333
hu,gemes,Gémes,01,,46.416667,18.933333
hu,gemesmajor,Gémesmajor,09,,47.631963,16.954111
hu,gemespuszta,Gémespuszta,09,,47.631963,16.954111
hu,gemlaposdulo,Gemlaposdulo,14,,47.433333,19.45
hu,gemzse,Gemzse,18,,48.141283,22.1947
hu,gencsapati,Gencsapáti,22,2580,47.281478,16.597928
hu,gencsytanya,Gencsytanya,18,,47.816667,22.016667
hu,gerce,Gérce,22,,47.214267,17.018303
hu,gercsaktanya,Gercsáktanya,06,,46.366667,20.733333
hu,gerde,Gerde,02,,45.989722,18.024167
hu,gerebcsen,Gerebcsén,03,,46.866667,21
hu,gerebcseny,Gerebcsény,03,,46.866667,21
hu,gerebitelep,Gerébitelep,10,,47.6,21.766667
hu,gereblyes,Gereblyés,03,,46.833333,21.233333
hu,gereblyes-puszta,Gereblyés-puszta,03,,46.833333,21.233333
hu,gerebmalom,Gerébmalom,17,,46.15,17.433333
hu,gereceszekdulo,Gereceszekdulo,16,,47.166667,19.95
hu,gereceszek,Gereceszék,16,,47.166667,19.95
hu,gerechat,Gerechát,02,,45.9,18.8
hu,gerechatmajor,Gerechátmajor,02,,45.9,18.8
hu,gerecse,Gerecse,12,,47.683333,18.483333
hu,gereg,Gereg,11,,47.816667,19.816667
hu,geregitanyak,Geregitanyák,11,,47.816667,19.816667
hu,geregtanya,Geregtanya,11,,47.816667,19.816667
hu,gerencepuszta,Gerencepuszta,23,,47.282851,17.711528
hu,gerendas,Gerendás,03,,46.6,20.866667
hu,gerendas,Gerendás,16,,47.433333,19.45
hu,gerendasi tanya,Gerendási Tanya,03,,46.583333,21.033333
hu,gerenyas,Gerenyás,21,,46.578808,18.441827
hu,gerenyaspuszta,Gerenyáspuszta,21,,46.578808,18.441827
hu,gerenyes,Gerényes,02,,46.305997,18.182075
hu,geresd,Geresd,02,,46.111041,18.521721
hu,geresdlak,Geresdlak,02,,46.111041,18.521721
hu,geretanya,Geretanya,10,,47.316667,21.316667
hu,gerezd,Gerézd,17,,46.601567,17.98028
hu,gerezdpuszta,Gerézdpuszta,17,,46.601567,17.98028
hu,gergelyffinagytanya,Gergelyffinagytanya,18,,47.883333,22.033333
hu,gergelyffykistanya,Gergelyffykistanya,18,,47.883333,22.033333
hu,gergelyffynagytanya,Gergelyffynagytanya,18,,47.883333,22.033333
hu,gergelyffytanya,Gergelyffytanya,18,,48.066667,21.866667
hu,gergelyi,Gergelyi,18,,48.127993,22.343325
hu,gergelyiugornya,Gergelyiugornya,18,,48.127993,22.343325
hu,gergelymalom,Gergelymalom,24,,46.883333,17.233333
hu,gergelyresz,Gergelyrész,20,,47.35,20.816667
hu,gergelytelep,Gergelytelep,11,,47.633333,20.3
hu,gerhatbokor,Gerhátbokor,18,,47.95,21.633333
hu,gerhatdulo,Gerhatdulo,03,,46.85,20.783333
hu,gerihegy,Gérihegy,17,,46.716667,17.683333
hu,gerje,Gerje,16,,47.116667,19.7
hu,gerjen,Gerjen,21,,46.492957,18.903807
hu,gerla,Gerla,03,,46.683333,21.1
hu,gerlai tanyak,Gerlai Tanyák,03,,46.716667,21.2
hu,gerse,Gerse,22,,46.978361,16.74274
hu,gersekarat,Gersekarát,22,,46.978361,16.74274
hu,gesnyeerdo,Gesnyeerdo,02,,45.9,17.85
